"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"PAIMPVI","202204","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202205","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202206","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202207","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202208","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202209","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202210","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202211","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202212","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202213","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202301","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202302","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202303","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202304","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202305","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202306","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202307","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202308","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202309","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202310","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202311","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202312","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202313","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202401","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202402","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202403","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202404","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPVI","202405","No Data Reported","10","Petroleum Imports From U.S. Virgin Islands","Thousand Barrels per Day"
"PAIMPOT","194913","Not Available","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","195013","Not Available","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","195113","Not Available","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","195213","Not Available","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","195313","Not Available","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","195413","Not Available","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","195513","Not Available","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","195613","Not Available","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","195713","Not Available","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","195813","Not Available","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","195913","Not Available","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","196013","Not Available","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","196113","Not Available","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","196213","Not Available","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","196313","492.907","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","196413","528.88","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","196513","606.178","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","196613","641.762","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","196713","686.89","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","196813","827.336","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","196913","985.23","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197013","1027.096","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197113","1036.89","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197213","1159.926","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197301","1337.774","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197302","1821.893","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197303","1750.677","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197304","1318.5","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197305","1370.806","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197306","1457.967","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197307","1284.129","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197308","1569.548","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197309","1426.067","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197310","1333.194","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197311","1767","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197312","1663.258","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197313","1480.077","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197401","1372.903","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197402","1396.75","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197403","1131.645","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197404","1481.2","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197405","1461.161","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197406","1362.267","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197407","1338.161","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197408","1348.484","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197409","1150.233","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197410","1066.129","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197411","1344.2","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197412","1333.839","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197413","1309.074","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197501","1428.968","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197502","1152.393","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197503","895.129","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197504","850.4","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197505","881.484","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197506","798.533","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197507","1127.548","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197508","1128.419","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197509","1268.033","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197510","1128.032","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197511","1007.8","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197512","1094.774","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197513","1052.099","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197601","1134.968","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197602","1120.448","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197603","1098.581","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197604","1055.2","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197605","847.065","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197606","943.233","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197607","1032.194","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197608","879.903","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197609","1040.433","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197610","985.065","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197611","1001.767","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197612","1320.065","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197613","1030.869","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197701","1297.581","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197702","1767.679","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197703","1395.387","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197704","1021.833","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197705","1192.226","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197706","1157.6","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197707","1175.903","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197708","1177.484","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197709","1227.233","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197710","1121.645","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197711","1013.2","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197712","1098.581","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197713","1217.315","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197801","1047.323","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197802","1122.036","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197803","1088.774","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197804","1240.667","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197805","1178.29","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197806","1017.9","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197807","1131.355","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197808","1082.581","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197809","1131.8","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197810","819.032","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197811","1018.467","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197812","1127.806","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197813","1082.759","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197901","1075","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197902","1084.036","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197903","1138.419","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197904","900.767","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197905","1049","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197906","1064.4","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197907","1123.839","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197908","1050.774","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197909","1080.033","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197910","1230.806","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197911","1036","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197912","1256","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","197913","1089.879","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","198001","1111.065","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","198002","1087.828","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","198003","1013.323","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","198004","989.333","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","198005","924.581","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","198006","858.667","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","198007","775.355","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","198008","936.452","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","198009","826.933","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","198010","727.226","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","198011","796.2","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","198012","800.774","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","198013","903.276","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
"PAIMPOT","198101","846.589","11","Petroleum Imports From Other Non-OPEC","Thousand Barrels per Day"
